stock_id,bid_price1,ask_price1,bid_price2,ask_price2,bid_size1,ask_size1,bid_size2,ask_size2,wap1,wap2,wap1_squared_log_returns,wap2_squared_log_returns
0,0.003624096279963851,0.003673041705042124,0.003639724338427186,0.0037036361172795296,115.11385978389433,114.093721712695,89.87230386814244,93.93519451333329,0.003646860679738811,0.003688044337312815,8.594414275961294e-07,2.019186304085231e-06
1,0.004168884828686714,0.004181885626167059,0.004169337917119265,0.004195537883788347,172.32224853707382,174.17764920959831,179.71108175599807,187.46574928368753,0.004178550905239478,0.004191800246160151,5.520228696822088e-07,1.1277185001922392e-06
2,0.0024454272352159023,0.0024581297766417265,0.002453356049954891,0.0024715696927160025,430.35344585687943,332.26373015186135,419.6952890655447,494.3343346706726,0.0024515827235350794,0.0024575416089141016,5.16088626217993e-07,9.171313977728957e-07
3,0.0053591676987707615,0.0053315781988203526,0.005363658536225557,0.005332149565219879,278.3130318546289,355.903310046115,292.30641217161957,436.14151210706007,0.0053581560447454185,0.0053783688284005085,7.435208754987117e-07,1.3051893911607897e-06
4,0.0032389897387474775,0.0033411714248359203,0.0032444437965750694,0.003372841514647007,110.70636968050452,106.2635151296269,100.52202027759596,89.90118212789237,0.0033180159379413783,0.0033661526218383866,8.99023549429708e-07,1.8999760707037821e-06
5,0.0032505118288099766,0.0032328397501260042,0.0032586005982011557,0.0032376092858612537,80.4696446398612,91.71544311769892,88.27033679327485,98.84646953392203,0.0032741423566871575,0.0033059649433548575,6.025119105041746e-07,1.313633505685238e-06
6,0.006524764467030764,0.006506519857794046,0.006525069009512663,0.006500031799077988,561.0139143714076,1214.6443753323485,392.7460748338503,845.9426700140555,0.006525993827592556,0.006535967151426088,6.726682323280647e-07,1.0857208434350642e-06
7,0.0022153116296976805,0.002217379864305258,0.0022251922637224197,0.0022308079060167074,167.85462148843098,174.4560776147312,199.24965705728934,207.49551482099386,0.0022146057478687605,0.002227992002341011,2.2315807215393708e-07,5.593277432720197e-07
8,0.00447748601436615,0.004478182177990675,0.004478230141103268,0.004480794072151184,361.6812489930514,399.2550389665586,474.13618719098713,532.7908714005004,0.004482724299142219,0.004484372587826452,3.2580639449748545e-07,4.723392810333655e-07
9,0.004536105319857597,0.004496803041547537,0.004555807914584875,0.004509229678660631,148.1000585062987,166.21753243850358,143.8542509716242,184.83915678029598,0.004528618932626438,0.004568827533024872,8.087046700903349e-07,1.4547914481387456e-06
10,0.003697285195812583,0.0037028398364782333,0.003696668893098831,0.0037065560463815928,548.855342294821,506.34843902565274,602.2135846961775,614.8670984146084,0.0037029078937175076,0.0037047097921279097,3.219492081185817e-07,4.6776500750495303e-07
11,0.0041053215973079205,0.004116673022508621,0.004111296962946653,0.004130384419113398,176.33003713882235,180.4565253603508,166.6475842306983,189.0027035154865,0.004110432152166971,0.004133529684167697,8.392182582921365e-07,1.4204171579232507e-06
13,0.003486103378236294,0.003504870692268014,0.003486222354695201,0.0035098488442599773,562.8664288120857,593.7392832923072,658.8289275353451,740.7108800460832,0.0034977983619202827,0.0035080041158825396,4.3438960473021107e-07,7.30919563644326e-07
